"dataset_id";"observacao_id";"sisb_id";"ibge_id";"observacao_data";"coord_x";"coord_y";"coord_precisao";"coord_fonte";"pais_id";"estado_id";"municipio_id";"amostra_tipo";"amostra_quanti";"amostra_area";"taxon_sibcs";"taxon_st";"taxon_wrb"
"ctb0623";"Lacerdópolis-3";"6460";NA;NA;-51,59631172;-27,2208536;NA;NA;"BR";"SC";"Lacerdópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-5";"6494";NA;NA;-51,4664288631279;-26,916654062191;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-6";"6497";NA;NA;-51,483839474407;-26,8946922658693;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-3";"6496";NA;NA;-51,4252239584023;-26,9375137089192;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-7";"6498";NA;NA;-51,474546288922;-26,8828783284557;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-1";"6467";NA;NA;-51,4297107750874;-26,9013859199201;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-4";"6493";NA;NA;-51,4489372874722;-26,9173156762831;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0624";"Salto-Veloso-2";"6487";NA;NA;-51,4303933613169;-26,906123843668;NA;NA;"BR";"SC";"Salto Veloso";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-09";"6503";NA;1997-11-01;-49,1298766911625;-26,7636021831396;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-06";"6482";NA;1997-11-01;-49,1237788476648;-26,7961685543687;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-01";"6478";NA;1997-11-01;-49,1285722353975;-26,7909698488933;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-03";"6504";NA;1997-11-01;-49,1414468931951;-26,8150764044149;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-02";"6480";NA;1997-11-01;-49,1498222204473;-26,8264867281631;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-08";"6485";NA;1997-11-01;-49,1374204842181;-26,773305253542;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-04";"6505";NA;1997-11-01;-49,1433952382534;-26,8005791342185;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-07";"6483";NA;1997-11-01;-49,142854398167;-26,8206188001223;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0626";"Pomerode-05";"6484";NA;1997-11-01;-49,1315933939155;-26,7894392229958;NA;NA;"BR";"SC";"Pomerode";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-12";"6500";NA;NA;-51,260150388629;-27,0513041207511;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-07";"6537";NA;NA;-51,3031774517977;-27,040158120413;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-02";"6532";NA;NA;-51,3049222110884;-27,0141974557762;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-06";"6533";NA;NA;-51,3110337412459;-27,0372067325386;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-18";"6534";NA;NA;-51,2851277531274;-27,0593813398098;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-27";"6536";NA;NA;-51,2243329778355;-27,0409830122857;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0627";"Pinheiro-Pr-25";"6501";NA;NA;-51,26992152;-27,02267169;NA;NA;"BR";"SC";"Pinheiro Preto";"SIMPLES";1;1;NA;NA;NA
"ctb0628";"Videira-04";"6510";NA;1997-08-01;-51,2334343706332;-26,9319482369698;NA;NA;"BR";"SC";"Videira";"SIMPLES";1;1;NA;NA;NA
"ctb0628";"Videira-03";"6506";NA;1997-08-01;-51,2403344335261;-26,9200910819767;NA;NA;"BR";"SC";"Videira";"SIMPLES";1;1;NA;NA;NA
"ctb0628";"Videira-01";"6508";NA;1997-08-01;-51,2088679931189;-26,9246509584823;NA;NA;"BR";"SC";"Videira";"SIMPLES";1;1;NA;NA;NA
"ctb0628";"Videira-05";"6509";NA;1997-08-01;-51,2535891281766;-26,9358680093563;NA;NA;"BR";"SC";"Videira";"SIMPLES";1;1;NA;NA;NA
"ctb0628";"Videira-02";"6507";NA;1997-08-01;-51,1974561298028;-26,8783998596186;NA;NA;"BR";"SC";"Videira";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-03";"6516";NA;1995-03-18;-52,4561849047238;-26,80376596369;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-02";"6511";NA;1995-03-18;-52,4424490502081;-26,8312407134765;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-04";"6517";NA;1995-03-18;-52,4630121132162;-26,798252241075;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-01";"6515";NA;1995-03-18;-52,4298766216941;-26,8602578341492;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-06";"6518";NA;1995-03-18;-52,4705818934977;-26,8031025999993;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-05";"6519";NA;1995-03-18;-52,468737299478;-26,7964146245341;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0629";"Xanxerê-07";"6514";NA;1995-03-19;-52,4237842329909;-26,8329824660262;NA;NA;"BR";"SC";"Xanxerê";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-63";"6693";NA;NA;-53,0833;-23,7833;NA;NA;"BR";"PR";"Cruzeiro do Oeste";"SIMPLES";1;1;NA;"Grossarenic Paleudult.";NA
"ctb0631";"Perfil-57";"6686";NA;NA;-52,6167;-23,1833;NA;NA;"BR";"PR";"Nova Aliança do Ivaí";"SIMPLES";1;1;NA;"Psammentic Paleudalf.";NA
"ctb0631";"PC-87";"6747";NA;NA;-50,9833;-25,25;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-59";"6689";NA;NA;-53,05;-23,8333;NA;NA;"BR";"PR";"Cruzeiro do Oeste";"SIMPLES";1;1;NA;"Albaquic Paluedalf.";NA
"ctb0631";"PC-66";"6714";NA;NA;-52,5167;-23,65;NA;NA;"BR";"PR";"Campo Mourão";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-28";"6602";NA;NA;-52,9167;-24,3167;NA;NA;"BR";"PR";"Mamborê";"SIMPLES";1;1;NA;"Typic Umbriorthox.";NA
"ctb0631";"Perfil-69";"6751";NA;NA;-51,6333;-23,4667;NA;NA;"BR";"PR";"Mandaguari";"SIMPLES";1;1;NA;"Typic Argiudoll.";NA
"ctb0631";"Perfil-71";"6721";NA;NA;-51,9667;-25,4333;NA;NA;"BR";"PR";"Curitiba";"SIMPLES";1;1;NA;"Typic Palehumult.";NA
"ctb0631";"Perfil-9";"6563";NA;1978-05-01;-51,5167;-23,35;NA;NA;"BR";"PR";"Arapongas";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"Perfil-76";"6760";NA;1978-05-01;-51,35;-26,3167;NA;NA;"BR";"PR";"General Carneiro";"SIMPLES";1;1;NA;"Umbric Dystrochrept.";NA
"ctb0631";"Perfil-74";"6755";NA;1978-05-01;-51,9667;-26,5;NA;NA;"BR";"PR";"Palmas";"SIMPLES";1;1;NA;"Typic Haplumbrept.";NA
"ctb0631";"Perfil-20";"6592";NA;1978-06-01;-51,4833;-23,55;NA;NA;"BR";"PR";"Cambira";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-54";"6656";NA;1978-06-01;-51,4;-23,5167;NA;NA;"BR";"PR";"Arapongas";"SIMPLES";1;1;NA;"Typic Rhodudult.";NA
"ctb0631";"PC-17";"6578";NA;1978-03-02;-50,8833;-24,9667;NA;NA;"BR";"PR";"Ivaí";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-68";"6750";NA;1975-04-02;-50,7833;-23,2667;NA;NA;"BR";"PR";"Alvorada do Sul";"SIMPLES";1;1;NA;"Typic Argiudoll.";NA
"ctb0631";"Perfil-1";"6528";NA;1977-02-03;-49,9167;-25,7667;NA;NA;"BR";"PR";"São José dos Pinhais";"SIMPLES";1;1;NA;"Typic Acrohumox.";NA
"ctb0631";"PC-22";"6583";NA;1977-03-03;-50,5833;-25,2;NA;NA;"BR";"PR";"Imbituva";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-122";"6822";NA;1977-03-03;-50,15;-25,1;NA;NA;"BR";"PR";"Ponta Grossa";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-48";"6647";NA;1975-04-03;-51,8333;-23,4667;NA;NA;"BR";"PR";"Mandaguari";"SIMPLES";1;1;NA;"Rhodic Paleudalf.";NA
"ctb0631";"Perfil-24";"6597";NA;1975-04-03;-51,25;-22,85;NA;NA;"BR";"PR";"Alvorada do Sul";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"Perfil-18";"6590";NA;1967-07-03;-51,7;-23,5;NA;NA;"BR";"PR";"Mandaguaçu";"SIMPLES";1;1;NA;"Typic Eutrorthox.";NA
"ctb0631";"Perfil-81";"6856";NA;1967-07-03;-51,6833;-23,5167;NA;NA;"BR";"PR";"Mandaguaçu";"SIMPLES";1;1;NA;"Lithic Vertic Haplustoll.";NA
"ctb0631";"PC-141";"6874";NA;1978-07-03;-50,9833;-24,5667;NA;NA;"BR";"PR";"Cândido de Abreu";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-33";"6609";NA;1975-09-03;-51,2333;-23,2833;NA;NA;"BR";"PR";"Londrina";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"Perfil-53";"6654";NA;1975-04-04;-54,4;-25,3;NA;NA;"BR";"PR";"Medianeira";"SIMPLES";1;1;NA;"Rhodic Paleudalf.";NA
"ctb0631";"Perfil-42";"6641";NA;1975-04-04;-54,15;-25,3;NA;NA;"BR";"PR";"Medianeira";"SIMPLES";1;1;NA;"Rhodic Paleudalf.";NA
"ctb0631";"PC-125";"6829";NA;1977-08-04;-49,7833;-24,2167;NA;NA;"BR";"PR";"Arapoti";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-25";"6598";NA;1975-09-04;-51,1833;-23,3;NA;NA;"BR";"PR";"Londrina";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"PC-127";"6833";NA;1977-09-04;-49,75;-24,25;NA;NA;"BR";"PR";"Jaguariaíva";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-10";"6564";NA;1968-03-05;-52,9167;-22,75;NA;NA;"BR";"PR";"Nova Londrina";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"Perfil-7";"6559";NA;1971-03-05;-53,3667;-22,9667;NA;NA;"BR";"PR";"Nova Londrina";"SIMPLES";1;1;NA;"Quartzipsammentic Haplorthox.";NA
"ctb0631";"Perfil-35";"6611";NA;1972-05-05;-52,35;-24,0833;NA;NA;"BR";"PR";"Campo Mourão";"SIMPLES";1;1;NA;"Typic Acrorthox.";NA
"ctb0631";"Perfil-65";"6695";NA;1975-09-05;-52,4833;-23,2667;NA;NA;"BR";"PR";"Paranavaí";"SIMPLES";1;1;NA;"Rhodic Paleudult.";NA
"ctb0631";"Perfil-62";"6692";NA;1975-09-05;-52,4833;-23,2167;NA;NA;"BR";"PR";"Paranavaí";"SIMPLES";1;1;NA;"Rhodic Paleudult.";NA
"ctb0631";"Perfil-70";"6752";NA;1975-04-06;-53,4;-26,1333;NA;NA;"BR";"PR";"Salgado Filho";"SIMPLES";1;1;NA;"Typic Argiudoll.";NA
"ctb0631";"Perfil-83";"6866";NA;1975-04-06;-53,3667;-26,1333;NA;NA;"BR";"PR";"Salgado Filho";"SIMPLES";1;1;NA;"Entic Hapludoll.";NA
"ctb0631";"PC-132";"6840";NA;1977-04-06;-51,0667;-26,2167;NA;NA;"BR";"PR";"União da Vitória";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-16";"6571";NA;1972-05-06;-53,0167;-24,2333;NA;NA;"BR";"PR";"Goioerê";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"Perfil-37";"6629";NA;1975-05-06;-53,35;-26,25;NA;NA;"BR";"PR";"Salgado Filho";"SIMPLES";1;1;NA;"Typic Acrohumox.";NA
"ctb0631";"PC-134";"6843";NA;1975-11-06;-48,8333;-25,5;NA;NA;"BR";"PR";"Morretes";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-136";"6845";NA;1975-11-06;-48,8333;-25,5;NA;NA;"BR";"PR";"Morretes";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-135";"6844";NA;1975-11-06;-49,0667;-25,45;NA;NA;"BR";"PR";"Piraquara";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-130";"6836";NA;1977-04-07;-51,0333;-26,2667;NA;NA;"BR";"PR";"União da Vitória";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-131";"6838";NA;1977-04-07;-51,0333;-26,2667;NA;NA;"BR";"PR";"União da Vitória";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-88";"6871";NA;1978-06-07;-50;-25,4333;NA;NA;"BR";"PR";"Palmeira";"SIMPLES";1;1;NA;"Entic Haplumbrept";NA
"ctb0631";"PC-10";"6555";NA;1976-07-07;-49,3;-25,6167;NA;NA;"BR";"PR";"Adrianópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-5";"6543";NA;1975-11-07;-48,5333;-25,5;NA;NA;"BR";"PR";"Paranaguá";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-8";"6551";NA;1976-04-08;-49,53575;-25,679361;1000;"WEB";"BR";"PR";"Contenda";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-86";"6746";NA;1968-07-08;-50,2167;-23,9667;NA;NA;"BR";"PR";"Ibaiti";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-46";"6661";NA;1968-07-08;-50,9167;-23,6667;NA;NA;"BR";"PR";"São Jerônimo da Serra";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-6";"6558";NA;1967-10-08;-52,5833;-23,6667;NA;NA;"BR";"PR";"Cianorte";"SIMPLES";1;1;NA;"Quartzipsammentic Haplorthox.";NA
"ctb0631";"PC-18";"6579";NA;1977-03-09;-50,5833;-25,3667;NA;NA;"BR";"PR";"Irati";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-50";"6651";NA;1972-05-09;-53,8333;-24,2333;NA;NA;"BR";"PR";"Palotina";"SIMPLES";1;1;NA;"Oxic Argiudoll.";NA
"ctb0631";"Perfil-15";"6570";NA;1978-05-09;-50,9333;-25,25;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;"Typic Haplohumox.";NA
"ctb0631";"Perfil-61";"6691";NA;1967-09-09;-53,2;-23;NA;NA;"BR";"PR";"Santa Izabel do Oeste";"SIMPLES";1;1;NA;"Rhodic Paleudult.";NA
"ctb0631";"PC-69";"6718";NA;1975-01-10;-49,5;-25,2667;NA;NA;"BR";"PR";"Guaraqueçaba";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-80";"6852";NA;1972-05-10;-52,8833;-25,1;NA;NA;"BR";"PR";"Guaraniaçu";"SIMPLES";1;1;NA;"Entic Hapludoll.";NA
"ctb0631";"Perfil-22";"6595";NA;1972-05-10;-52,9333;-24,5167;NA;NA;"BR";"PR";"Ubiratã";"SIMPLES";1;1;NA;"Typic Haplorthox.";NA
"ctb0631";"Perfil-40";"6639";NA;1972-05-10;-52,6833;-25,1667;NA;NA;"BR";"PR";"Guaraniaçu";"SIMPLES";1;1;NA;"Typic Paleudoll.";NA
"ctb0631";"PC-21";"6582";NA;1978-05-10;-52,5333;-24,0333;NA;NA;"BR";"PR";"Campo Mourão";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-60";"6690";NA;1975-06-10;-52,5333;-23,15;NA;NA;"BR";"PR";"Paranavaí";"SIMPLES";1;1;NA;"Arenic Hapludult.";NA
"ctb0631";"Perfil-8";"6561";NA;1975-06-10;-52,4667;-23,1667;NA;NA;"BR";"PR";"Paranavaí";"SIMPLES";1;1;NA;"Quartzipsammentic Haplorthox.";NA
"ctb0631";"Perfil-58";"6687";NA;1975-06-10;-50,1167;-23,3333;NA;NA;"BR";"PR";"Santo Antônio da Platina";"SIMPLES";1;1;NA;"Albaquic Paleudalf.";NA
"ctb0631";"PC-143";"6876";NA;1973-07-10;-51,85;-25,1667;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-140";"6873";NA;1978-07-10;-50,85;-25,2;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-138";"6850";NA;1975-11-10;-48,25;-25,2667;NA;NA;"BR";"PR";"Antonina";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-1";"6538";NA;1975-11-10;-49,1;-25,65;NA;NA;"BR";"PR";"Curitiba";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-124";"6828";NA;1975-11-10;-48,8;-25,5833;NA;NA;"BR";"PR";"Antonina";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-51";"6652";NA;1968-05-11;-51,8333;-23,3333;NA;NA;"BR";"PR";"Londrina";"SIMPLES";1;1;NA;"Typic Paleudoll.";NA
"ctb0631";"Perfil-73";"6754";NA;1973-04-12;-51,35;-26,1333;NA;NA;"BR";"PR";"Salgado Filho";"SIMPLES";1;1;NA;"Typic Hapludoll.";NA
"ctb0631";"PC-106";"6797";NA;1973-05-12;-51,0833;-25,5667;NA;NA;"BR";"PR";"Pinhão";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-115";"6813";NA;1977-05-12;-49,8333;-25,7667;NA;NA;"BR";"PR";"Lapa";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-84";"6744";NA;1973-08-12;-51,5167;-24,55;NA;NA;"BR";"PR";"Manoel Ribas";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-35";"6622";NA;1973-08-12;-51,9;-25,0667;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-38";"6633";NA;1973-08-12;-51,5667;-25,05;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-39";"6634";NA;1973-08-12;-51,2833;-25,3667;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-52";"6668";NA;1973-08-12;-51,4;-25,35;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-83";"6743";NA;1973-08-12;-51,0667;-25,2667;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-98";"6780";NA;1973-08-12;-51,6;-25,7667;NA;NA;"BR";"PR";"Pinhão";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-41";"6640";NA;1972-09-12;-53,3167;-24,3;NA;NA;"BR";"PR";"Formosa do Oeste";"SIMPLES";1;1;NA;"Rhodic Paleudalf.";NA
"ctb0631";"PC-72";"6722";NA;1972-10-12;-50,25;-25,1667;NA;NA;"BR";"PR";"Ponta Grossa";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-73";"6723";NA;1972-10-12;-50,0333;-24,9167;NA;NA;"BR";"PR";"Castro";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-3";"6540";NA;1972-10-12;-50,2667;-25,25;NA;NA;"BR";"PR";"Ponta Grossa";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-61";"6682";NA;1972-10-12;-50,0167;-24,8667;NA;NA;"BR";"PR";"Castro";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-133";"6842";NA;1972-10-12;-49,2;-25,4333;NA;NA;"BR";"PR";"Curitiba";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-45";"6644";NA;1967-11-12;-52,1333;-23,85;NA;NA;"BR";"PR";"Quinta do Sol";"SIMPLES";1;1;NA;"Rhodic Paludalf.";NA
"ctb0631";"PC-59";"6679";NA;1977-04-13;-50,4167;-25,7333;NA;NA;"BR";"PR";"São João do Triunfo";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-28";"6614";NA;1976-07-13;-51,7;-25,15;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-47";"6646";NA;1971-08-13;-52,0667;-23,6167;NA;NA;"BR";"PR";"Maringá";"SIMPLES";1;1;NA;"Rhodic Paleudalf.";NA
"ctb0631";"PC-6";"6545";NA;1975-11-13;-49,2167;-25,4;NA;NA;"BR";"PR";"Bocaiúva do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-89";"6749";NA;1975-11-13;-49,05;-25,3333;NA;NA;"BR";"PR";"Bocaiúva do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-27";"6600";NA;1973-04-14;-52,7667;-26,2;NA;NA;"BR";"PR";"Pato Branco";"SIMPLES";1;1;NA;"Haplic Acrorthox.";NA
"ctb0631";"PC-56";"6675";NA;1977-04-14;-50,7333;-25,5;NA;NA;"BR";"PR";"Irati";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-60";"6681";NA;1977-04-14;-50,7333;-25,25;NA;NA;"BR";"PR";"Imbituva";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-57";"6676";NA;1977-04-14;-50,75;-25,6;NA;NA;"BR";"PR";"Irati";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-33";"6620";NA;1976-05-14;-51,95;-24,7667;NA;NA;"BR";"PR";"Pitanga";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-99";"6781";NA;1972-07-14;-51,7667;-26,6;NA;NA;"BR";"PR";"Palmas";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-29";"6615";NA;1976-07-14;-51,4167;-25,2833;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-43";"6638";NA;1976-07-14;-51,65;-25,3833;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-78";"6841";NA;1968-08-14;-52,3;-23,1333;NA;NA;"BR";"PR";"Alto Paraíso";"SIMPLES";1;1;NA;"Typic Quartzipsamment.";NA
"ctb0631";"PC-93";"6774";NA;1972-09-14;-49,65;-25,4667;NA;NA;"BR";"PR";"Campo Largo";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-71";"6724";NA;1972-09-14;-49,55;-25,5333;NA;NA;"BR";"PR";"Campo Largo";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-116";"6814";NA;1977-10-14;-50,6;-25,0333;NA;NA;"BR";"PR";"Ipiranga";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-118";"6816";NA;1975-11-14;-49,2167;-25,3;NA;NA;"BR";"PR";"Bocaiúva do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-25";"6587";NA;1975-11-14;-49,25;-25,1667;NA;NA;"BR";"PR";"Bocaiúva do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-3";"6531";NA;1977-01-15;-48,9833;-26,45;NA;NA;"BR";"SC";"Garuva";"SIMPLES";1;1;NA;"Tropeptic Haplorthox.";NA
"ctb0631";"Perfil-36";"6626";NA;1969-05-15;-51,4333;-25,3167;NA;NA;"BR";"PR";"Guarapuava";"SIMPLES";1;1;NA;"Typic Acrohumox.";NA
"ctb0631";"PC-34";"6621";NA;1976-05-15;-52,1833;-24,8833;NA;NA;"BR";"PR";"Palmital";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-53";"6669";NA;1976-06-15;-51,3167;-26,0667;NA;NA;"BR";"PR";"União da Vitória";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-91";"6772";NA;1976-06-15;-51,6667;-24,3;NA;NA;"BR";"PR";"Ivaiporã";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"Perfil-43";"6642";NA;1974-08-15;-51,1667;-23,95;NA;NA;"BR";"PR";"Bela Vista do Paraíso";"SIMPLES";1;1;NA;"Typic Rhodudalf.";NA
"ctb0631";"Perfil-72";"6753";NA;1972-09-15;-51,3833;-25,45;NA;NA;"BR";"PR";"Curitiba";"SIMPLES";1;1;NA;"Typic Pelehumult.";NA
"ctb0631";"Perfil-11";"6566";NA;1967-10-15;-52,8833;-22,6833;NA;NA;"BR";"PR";"Itaúna do Sul";"SIMPLES";1;1;NA;"Tropeptic Haplorthox.";NA
"ctb0631";"Perfil-49";"6650";NA;1967-04-16;-54,0833;-24,5167;NA;NA;"BR";"PR";"Marechal Cândido Rondon";"SIMPLES";1;1;NA;"Rhodic Paleudalf.";NA
"ctb0631";"PC-104";"6793";NA;1970-07-16;-51,6;-25,7667;NA;NA;"BR";"PR";"Pinhão";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-48";"6663";NA;1972-07-16;-52,3333;-25,3833;NA;NA;"BR";"PR";"Guaraniaçu";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-19";"6580";NA;1977-07-16;-50,8833;-25,2833;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-74";"6726";NA;1972-10-16;-49,5167;-25,5;NA;NA;"BR";"PR";"Campo Largo";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-80";"6738";NA;1972-10-16;-49,1667;-25,3333;NA;NA;"BR";"PR";"Curitiba";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-75";"6728";NA;1972-10-16;-49,5167;-25,5;NA;NA;"BR";"PR";"Campo Largo";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-142";"6875";NA;1978-10-16;-51,3167;-25,1667;NA;NA;"BR";"PR";"Prudentópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0631";"PC-64";"6709";NA;1975-12-16;-49,05;-24,75;NA;NA;"BR";"PR";"Adrianópolis";"SIMPLES";1;1;NA;NA;NA
